"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"121","Kojima,K.","Taniguchi,K.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"215","Kojima,K.","Kobayashi,N.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"312","Kojima,K.","Urasawa,T.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"411","Kojima,K.","Urasawa,S.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"14515","Taniguchi,K.","Kobayashi,N.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"14612","Taniguchi,K.","Urasawa,T.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"14711","Taniguchi,K.","Urasawa,S.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"28812","Kobayashi,N.","Urasawa,T.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"28911","Kobayashi,N.","Urasawa,S.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"43011","Urasawa,T.","Urasawa,S.",1995,"Submitted (29-MAR-1995) Kazunobu Kojima, Hygiene, Sapporo Medical	University, S-1, W-17, Chuo-ku, Sapporo, Hokkaido 060, Japan","Bovine rotavirus","Viruses",10927
"122","Bermudz-Cruz,R.","van Santen,V.L.",1995,"Submitted (28-MAR-1995) Vicky L. van Santen, Pathobiology, Auburn	University, 264 Greene Hall, Auburn, AL 36849-5519 USA","Bovine gammaherpesvirus 4","Viruses",10385
"123","Massung,R.F.","Knight,J.C.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA 30333, USA","Variola virus","Viruses",10255
"216","Massung,R.F.","Esposito,J.J.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA 30333, USA","Variola virus","Viruses",10255
"14516","Knight,J.C.","Esposito,J.J.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA 30333, USA","Variola virus","Viruses",10255
"124","Massung,R.F.","Knight,J.C.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA, USA","Variola virus","Viruses",10255
"217","Massung,R.F.","Esposito,J.J.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA, USA","Variola virus","Viruses",10255
"14517","Knight,J.C.","Esposito,J.J.",1995,"Submitted (30-MAR-1995) Robert F. Massung, Division of Viral and	Rickettsial Diseases, Centers for Disease Control and Prevention,	1600 Clifton Rd., NE, Atlanta, GA, USA","Variola virus","Viruses",10255
"125","Esposito,D.","Fitzmaurice,W.P.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"218","Esposito,D.","Benjamin,R.C.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"313","Esposito,D.","Goodman,S.D.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"412","Esposito,D.","Scocca,J.J.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"14518","Fitzmaurice,W.P.","Benjamin,R.C.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"14613","Fitzmaurice,W.P.","Goodman,S.D.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"14712","Fitzmaurice,W.P.","Scocca,J.J.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"28813","Benjamin,R.C.","Goodman,S.D.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"28912","Benjamin,R.C.","Scocca,J.J.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"43012","Goodman,S.D.","Scocca,J.J.",1995,"Submitted (04-APR-1995) Dominic Esposito, Biochemistry, The Johns	Hopkins University School of Public Health, 615 North Wolfe Street,	Baltimore, MD 21205, USA","Haemophilus virus HP1","Viruses",10690
"126","Odeberg,J.","Yun,Z.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"219","Odeberg,J.","Sonnerborg,A.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"314","Odeberg,J.","Uhlen,M.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"413","Odeberg,J.","Lundeberg,J.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14519","Yun,Z.","Sonnerborg,A.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14614","Yun,Z.","Uhlen,M.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14713","Yun,Z.","Lundeberg,J.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"28814","Sonnerborg,A.","Uhlen,M.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"28913","Sonnerborg,A.","Lundeberg,J.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"43013","Uhlen,M.","Lundeberg,J.",1995,"Submitted (09-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"127","Reidl,J.","Mekalanos,J.J.",1995,"Submitted (06-APR-1995) Joachim J. Reidl, Microbiology, Harvard	Medical School, Longwood Ave 200, Boston, MA 02115, USA","Vibrio virus K139","Viruses",70734
"128","Sankale,J.L.","Sallier de la Tour,R.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"220","Sankale,J.L.","Renjifo,B.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"315","Sankale,J.L.","Siby,T.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"414","Sankale,J.L.","Mboup,S.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"57","Sankale,J.L.","Marlink,R.G.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"66","Sankale,J.L.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"71","Sankale,J.L.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"14520","Sallier de la Tour,R.","Renjifo,B.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"14615","Sallier de la Tour,R.","Siby,T.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"14714","Sallier de la Tour,R.","Mboup,S.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"1487","Sallier de la Tour,R.","Marlink,R.G.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"1496","Sallier de la Tour,R.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"1501","Sallier de la Tour,R.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"28815","Renjifo,B.","Siby,T.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"28914","Renjifo,B.","Mboup,S.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"2907","Renjifo,B.","Marlink,R.G.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"2916","Renjifo,B.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"2921","Renjifo,B.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"43014","Siby,T.","Mboup,S.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"4317","Siby,T.","Marlink,R.G.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"4326","Siby,T.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"4331","Siby,T.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"5717","Mboup,S.","Marlink,R.G.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"5726","Mboup,S.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"5731","Mboup,S.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"7116","Marlink,R.G.","Essex,M.E.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"7121","Marlink,R.G.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"8501","Essex,M.E.","Kanki,P.J.",1995,"Submitted (08-APR-1995) Phyllis Kanki, Cancer Biology, Harvard	School of Public Health, 665 Huntington Avenue, Boston, MA 02115,	USA","Human immunodeficiency virus 2","Viruses",11709
"129","McCoy,R.J.","Johnson,M.A.",1995,"Submitted (11-APR-1995) Richard J. McCoy, Division of Animal	Health, CSIRO, Cnr Flemington Rd. and Park Drive, Parkville,	Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"221","McCoy,R.J.","Sheppard,M.",1995,"Submitted (11-APR-1995) Richard J. McCoy, Division of Animal	Health, CSIRO, Cnr Flemington Rd. and Park Drive, Parkville,	Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"14521","Johnson,M.A.","Sheppard,M.",1995,"Submitted (11-APR-1995) Richard J. McCoy, Division of Animal	Health, CSIRO, Cnr Flemington Rd. and Park Drive, Parkville,	Victoria 3052, Australia","Porcine adenovirus 3","Viruses",35265
"130","Pogany,J.","Romero,J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"222","Pogany,J.","Huang,Q.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"316","Pogany,J.","Sgro,J.-Y.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"415","Pogany,J.","Shang,H.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"58","Pogany,J.","Bujarski,J.J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"14522","Romero,J.","Huang,Q.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"14616","Romero,J.","Sgro,J.-Y.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"14715","Romero,J.","Shang,H.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"1488","Romero,J.","Bujarski,J.J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"28816","Huang,Q.","Sgro,J.-Y.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"28915","Huang,Q.","Shang,H.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"2908","Huang,Q.","Bujarski,J.J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"43015","Sgro,J.-Y.","Shang,H.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"4318","Sgro,J.-Y.","Bujarski,J.J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"5718","Shang,H.","Bujarski,J.J.",1995,"Submitted (11-APR-1995) Jozef J. Bujarski, Plant Molecular Biology	Center, Northern Illinois University, Montgomery Hall, DeKalb, IL	60115, USA","Broad bean mottle virus","Viruses",12301
"131","Odeberg,J.","Yun,Z.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"223","Odeberg,J.","Sonnerborg,A.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"317","Odeberg,J.","Uhlen,M.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"416","Odeberg,J.","Lundeberg,J.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14523","Yun,Z.","Sonnerborg,A.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14617","Yun,Z.","Uhlen,M.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"14716","Yun,Z.","Lundeberg,J.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"28817","Sonnerborg,A.","Uhlen,M.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"28916","Sonnerborg,A.","Lundeberg,J.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"43016","Uhlen,M.","Lundeberg,J.",1995,"Submitted (10-APR-1995) Jacob Odeberg, Biochemistry and	Biotechnology, KTH (Royal Institute of Technology), Teknikringen	34, Stockholm, 100 44, Sweden","Hepacivirus C","Viruses",11103
"132","Prozzi,D.","Walravens,K.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"224","Prozzi,D.","de Walque,S.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"318","Prozzi,D.","Bonsir,L.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"417","Prozzi,D.","Leonard,D.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"59","Prozzi,D.","Langedijk,J.P.M.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"67","Prozzi,D.","Kramps,J.A.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"72","Prozzi,D.","Letesson,J.-J.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"14524","Walravens,K.","de Walque,S.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"14618","Walravens,K.","Bonsir,L.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"14717","Walravens,K.","Leonard,D.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"1489","Walravens,K.","Langedijk,J.P.M.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"1497","Walravens,K.","Kramps,J.A.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"1502","Walravens,K.","Letesson,J.-J.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"28818","de Walque,S.","Bonsir,L.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"28917","de Walque,S.","Leonard,D.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"2909","de Walque,S.","Langedijk,J.P.M.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"2917","de Walque,S.","Kramps,J.A.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
"2922","de Walque,S.","Letesson,J.-J.",1995,"Submitted (13-APR-1995) Deborah Prozzi, Laboratoire d'Immunologie	et Microbiologie, Facultes Universitaires Notre Dame de la Paix, 61	rue de Bruxelles, B-5000 NAMUR, Belgium","Bovine orthopneumovirus","Viruses",11246
