"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"1503","Sugimoto,C.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"1511","Sugimoto,C.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"1521","Sugimoto,C.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"1538","Sugimoto,C.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"1541","Sugimoto,C.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"155","Sugimoto,C.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"156","Sugimoto,C.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"157","Sugimoto,C.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"158","Sugimoto,C.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"159","Sugimoto,C.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"160","Sugimoto,C.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"161","Sugimoto,C.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"162","Sugimoto,C.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2886","Kitamura,T.","Guo,J.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2895","Kitamura,T.","Al-Ahdal,M.N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2905","Kitamura,T.","Shchelkunov,S.N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2914","Kitamura,T.","Otova,B.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2923","Kitamura,T.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2931","Kitamura,T.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2941","Kitamura,T.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2951","Kitamura,T.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"2961","Kitamura,T.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"297","Kitamura,T.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"298","Kitamura,T.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"299","Kitamura,T.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"300","Kitamura,T.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"301","Kitamura,T.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"302","Kitamura,T.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"303","Kitamura,T.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"304","Kitamura,T.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4305","Guo,J.","Al-Ahdal,M.N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4315","Guo,J.","Shchelkunov,S.N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4324","Guo,J.","Otova,B.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4333","Guo,J.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4341","Guo,J.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4351","Guo,J.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4361","Guo,J.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"4371","Guo,J.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"438","Guo,J.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"439","Guo,J.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"440","Guo,J.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"441","Guo,J.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"442","Guo,J.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"443","Guo,J.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"444","Guo,J.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"445","Guo,J.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5715","Al-Ahdal,M.N.","Shchelkunov,S.N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5724","Al-Ahdal,M.N.","Otova,B.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5733","Al-Ahdal,M.N.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5741","Al-Ahdal,M.N.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5751","Al-Ahdal,M.N.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5761","Al-Ahdal,M.N.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"5771","Al-Ahdal,M.N.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"578","Al-Ahdal,M.N.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"579","Al-Ahdal,M.N.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"580","Al-Ahdal,M.N.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"581","Al-Ahdal,M.N.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"582","Al-Ahdal,M.N.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"583","Al-Ahdal,M.N.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"584","Al-Ahdal,M.N.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"585","Al-Ahdal,M.N.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7114","Shchelkunov,S.N.","Otova,B.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7123","Shchelkunov,S.N.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7131","Shchelkunov,S.N.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7141","Shchelkunov,S.N.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7151","Shchelkunov,S.N.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"7161","Shchelkunov,S.N.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"717","Shchelkunov,S.N.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"718","Shchelkunov,S.N.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"719","Shchelkunov,S.N.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"720","Shchelkunov,S.N.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"721","Shchelkunov,S.N.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"722","Shchelkunov,S.N.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"723","Shchelkunov,S.N.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"724","Shchelkunov,S.N.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"8503","Otova,B.","Ondrejka,P.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"8511","Otova,B.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"8521","Otova,B.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"8531","Otova,B.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"8541","Otova,B.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"855","Otova,B.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"856","Otova,B.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"857","Otova,B.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"858","Otova,B.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"859","Otova,B.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"860","Otova,B.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"861","Otova,B.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"862","Otova,B.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"9881","Ondrejka,P.","Chollet,J.Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"9891","Ondrejka,P.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"9901","Ondrejka,P.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"9911","Ondrejka,P.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"992","Ondrejka,P.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"993","Ondrejka,P.","Chaiyarasamee,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"994","Ondrejka,P.","Thant,K.Z.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"995","Ondrejka,P.","Thein,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"996","Ondrejka,P.","Moe,K.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"997","Ondrejka,P.","Kobayashi,N.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"998","Ondrejka,P.","Taguchi,F.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"999","Ondrejka,P.","Yogo,Y.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"11251","Chollet,J.Y.","El-Safi,S.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"11261","Chollet,J.Y.","Ettayebi,M.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"11271","Chollet,J.Y.","Gresenguet,G.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
"1128","Chollet,J.Y.","Kocagoz,T.",1997,"Submitted (30-MAY-1997) Chie Sugiyama, The Institute of Medical	Science, The University of Tokyo, Department of Viral Infection;	4-6-1 Shirokanedai, Minato-ku, Tokyo 108, Japan","JC polyomavirus","Viruses",10632
