"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"2901","Kobayashi,N.","Mise,K.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2911","Kobayashi,N.","Urasawa,S.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4302","Taniguchi,K.","Hasegawa,A.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4311","Taniguchi,K.","Mise,K.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4321","Taniguchi,K.","Urasawa,S.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5711","Hasegawa,A.","Mise,K.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"5721","Hasegawa,A.","Urasawa,S.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"7111","Mise,K.","Urasawa,S.",1994,"Submitted (26-AUG-1994) Shozo Urasawa, Sapporo Medical University	School of Medicine, Department of Hygiene and Epidemiology; South	1, West 17, Chuo-ku, Sapporo, Hokkaido 060, Japan	(E-mail:mise@sapmed.ac.jp, Tel:81-11-611-2111(ex.2351),	Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"17","Dermody,T.S.","Schiff,L.A.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"26","Dermody,T.S.","Nibert,M.L.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"34","Dermody,T.S.","Coombs,K.M.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"43","Dermody,T.S.","Fields,B.N.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"1456","Schiff,L.A.","Nibert,M.L.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"1464","Schiff,L.A.","Coombs,K.M.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"1473","Schiff,L.A.","Fields,B.N.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"2884","Nibert,M.L.","Coombs,K.M.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"2893","Nibert,M.L.","Fields,B.N.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"4303","Coombs,K.M.","Fields,B.N.",1994,"Submitted (04-OCT-1994) Department of Microbiology and Molecular	Genetics, Harvard Medical School, Harvard University, Boston, MA	02115-6092, USA","Mammalian orthoreovirus 1","Viruses",538120
"18","Nakagomi,O.","Isegawa,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"27","Nakagomi,O.","Hoshino,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"35","Nakagomi,O.","Aboudy,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"44","Nakagomi,O.","Shif,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"52","Nakagomi,O.","Silberstein,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"62","Nakagomi,O.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"71","Nakagomi,O.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"81","Nakagomi,O.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"91","Nakagomi,O.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1457","Isegawa,Y.","Hoshino,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1465","Isegawa,Y.","Aboudy,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1474","Isegawa,Y.","Shif,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1482","Isegawa,Y.","Silberstein,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1492","Isegawa,Y.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1501","Isegawa,Y.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1511","Isegawa,Y.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"1521","Isegawa,Y.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2885","Hoshino,Y.","Aboudy,Y.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2894","Hoshino,Y.","Shif,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2902","Hoshino,Y.","Silberstein,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2912","Hoshino,Y.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2921","Hoshino,Y.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2931","Hoshino,Y.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"2941","Hoshino,Y.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4304","Aboudy,Y.","Shif,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4312","Aboudy,Y.","Silberstein,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4322","Aboudy,Y.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4331","Aboudy,Y.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4341","Aboudy,Y.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"4351","Aboudy,Y.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"5712","Shif,I.","Silberstein,I.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"5722","Shif,I.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"5731","Shif,I.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"5741","Shif,I.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"5751","Shif,I.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"7112","Silberstein,I.","Nakagomi,T.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"7121","Silberstein,I.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"7131","Silberstein,I.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"7141","Silberstein,I.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"8501","Nakagomi,T.","Ueda,S.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"8511","Nakagomi,T.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"8521","Nakagomi,T.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"9881","Ueda,S.","Sears,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"9891","Ueda,S.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"11251","Sears,J.","Flores,J.",1994,"Submitted (23-FEB-1994) Department of Microbiology, Akita	University School of Medicine, 1-1-1 Hondo, Akita 010, Japan","Canine rotavirus CU-1","Viruses",101357
"19","Patton,J.T.","Kattoura,M.",1994,"Submitted (02-JAN-1994) Laboratory of Infectious Diseases, NIAID,	National Institutes of Health, 7 Center Drive, Bethesda, MD 20892,	USA","Rotavirus sp.","Viruses",10970
"110","Wetzel,T.","Dietzgen,R.G.",1994,"Submitted (18-MAY-1994) School of Life Sciences, Queensland	University of Technology Centre for Molecular Biotechnology,	Gardens Point, Brisbane, Australia","Lettuce necrotic yellows virus","Viruses",32612
"28","Wetzel,T.","Dale,J.L.",1994,"Submitted (18-MAY-1994) School of Life Sciences, Queensland	University of Technology Centre for Molecular Biotechnology,	Gardens Point, Brisbane, Australia","Lettuce necrotic yellows virus","Viruses",32612
"1458","Dietzgen,R.G.","Dale,J.L.",1994,"Submitted (18-MAY-1994) School of Life Sciences, Queensland	University of Technology Centre for Molecular Biotechnology,	Gardens Point, Brisbane, Australia","Lettuce necrotic yellows virus","Viruses",32612
"111","Nichol,S.T.","Rowe,J.E.",1994,"Submitted (01-JAN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"29","Nichol,S.T.","Fitch,W.M.",1994,"Submitted (01-JAN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"1459","Rowe,J.E.","Fitch,W.M.",1994,"Submitted (01-JAN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"112","Nichol,S.T.","Rowe,J.E.",1994,"Submitted (04-JUN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"210","Nichol,S.T.","Fitch,W.M.",1994,"Submitted (04-JUN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"14510","Rowe,J.E.","Fitch,W.M.",1994,"Submitted (04-JUN-1994) Cell and Molecular Biology Program,	University of Nevada, Reno, NV 89557, USA","Vesicular stomatitis Indiana virus","Viruses",11277
"113","Cubitt,B.","Oldstone,C.",1994,"Submitted (23-JUN-1994) Department of Neuropharmacology, Scripps	Research Institute, La Jolla, CA 92037, USA","Borna disease virus 1","Viruses",1714621
"211","Cubitt,B.","de la Torre,J.C.",1994,"Submitted (23-JUN-1994) Department of Neuropharmacology, Scripps	Research Institute, La Jolla, CA 92037, USA","Borna disease virus 1","Viruses",1714621
"14511","Oldstone,C.","de la Torre,J.C.",1994,"Submitted (23-JUN-1994) Department of Neuropharmacology, Scripps	Research Institute, La Jolla, CA 92037, USA","Borna disease virus 1","Viruses",1714621
"114","Karthigesu,V.D.","Mendy,M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"212","Karthigesu,V.D.","Fortuin,M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"36","Karthigesu,V.D.","Whittle,H.C.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"45","Karthigesu,V.D.","Howard,C.R",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"53","Karthigesu,V.D.",",Allison,L.M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"14512","Mendy,M.","Fortuin,M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"1466","Mendy,M.","Whittle,H.C.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"1475","Mendy,M.","Howard,C.R",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"1483","Mendy,M.",",Allison,L.M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"2886","Fortuin,M.","Whittle,H.C.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"2895","Fortuin,M.","Howard,C.R",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"2903","Fortuin,M.",",Allison,L.M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"4305","Whittle,H.C.","Howard,C.R",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"4313","Whittle,H.C.",",Allison,L.M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"5713","Howard,C.R",",Allison,L.M.",1994,"Submitted (19-FEB-1994) Department of Pathology and Infectious	Diseases, Royal Veterinary College, London, UK","Hepatitis B virus","Viruses",10407
"115","Schouler,C.","Ehrlich,S.D.",1994,"Submitted (05-AUG-1994) Laboratoire de Genetique, Microbienne,	INRA, Jouy-en-Josas, France","Lactococcus virus bIL67","Viruses",36343
"213","Schouler,C.","Chopin,M.C.",1994,"Submitted (05-AUG-1994) Laboratoire de Genetique, Microbienne,	INRA, Jouy-en-Josas, France","Lactococcus virus bIL67","Viruses",36343
"14513","Ehrlich,S.D.","Chopin,M.C.",1994,"Submitted (05-AUG-1994) Laboratoire de Genetique, Microbienne,	INRA, Jouy-en-Josas, France","Lactococcus virus bIL67","Viruses",36343
"116","Ward,A","C.",1994,"Submitted (14-APR-1994) Ward A. C., Biomolecular Research	Institute, Virology, 343 Royal Parade, Parkville, Victoria,	Australia, 3052","Influenza A virus (A/Philippines/2/1982(H3N2))","Viruses",382825
"117","Peyton,C.L.","Wheeler,C.M.",1994,"Submitted (20-JUL-1994) Andrew D. Farmer, Los Alamos National	Laboratory, HIV Sequence Database, T-10, Mail Stop K710, Los	Alamos, NM 87501, USA","Human papillomavirus","Viruses",10566
"118","Kedl,R.","Schmechel,S.C.",1994,"Submitted (22-SEP-1994) Ross Kedl, Department of Microbiology,	University of Minnesota, 420 Delaware Street, S.E., Minneapolis, MN	55455, USA","Reovirus sp.","Viruses",10891
"214","Kedl,R.","Schiff,L.A.",1994,"Submitted (22-SEP-1994) Ross Kedl, Department of Microbiology,	University of Minnesota, 420 Delaware Street, S.E., Minneapolis, MN	55455, USA","Reovirus sp.","Viruses",10891
"14514","Schmechel,S.C.","Schiff,L.A.",1994,"Submitted (22-SEP-1994) Ross Kedl, Department of Microbiology,	University of Minnesota, 420 Delaware Street, S.E., Minneapolis, MN	55455, USA","Reovirus sp.","Viruses",10891
"119","Kedl,R.","Schmechel,S.C.",1994,"Submitted (22-SEP-1994) Department of Microbiology, University of	Minnesota, 420 Delaware Street, S.E., Minneapolis, MN 55455, USA","Reovirus sp.","Viruses",10891
"215","Kedl,R.","Schiff,L.A.",1994,"Submitted (22-SEP-1994) Department of Microbiology, University of	Minnesota, 420 Delaware Street, S.E., Minneapolis, MN 55455, USA","Reovirus sp.","Viruses",10891
"14515","Schmechel,S.C.","Schiff,L.A.",1994,"Submitted (22-SEP-1994) Department of Microbiology, University of	Minnesota, 420 Delaware Street, S.E., Minneapolis, MN 55455, USA","Reovirus sp.","Viruses",10891
"120","Ryu,K.H.","Park,W.M.",1994,"Submitted (19-MAY-1994) W.M. Park, Korea University, Dept of	Agricultural Biology, College of Natural Resources, Sungbuk-ku,	Anam 5-1, Seoul 136-701, KOREA","Turnip mosaic virus","Viruses",12230
