"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"14545","Carneiro-Proietti,A.B.F.","Kroon,E.G.",1996,"Submitted (17-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brazil","Human immunodeficiency virus 1","Viruses",11676
"14635","Carneiro-Proietti,A.B.F.","Ferreira,P.C.P.",1996,"Submitted (17-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brazil","Human immunodeficiency virus 1","Viruses",11676
"28835","Kroon,E.G.","Ferreira,P.C.P.",1996,"Submitted (17-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brazil","Human immunodeficiency virus 1","Viruses",11676
"162","Barbosa,E.F.","Carneiro-Proietti,A.B.F.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"246","Barbosa,E.F.","Kroon,E.G.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"336","Barbosa,E.F.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"14546","Carneiro-Proietti,A.B.F.","Kroon,E.G.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"14636","Carneiro-Proietti,A.B.F.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"28836","Kroon,E.G.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627, Belo Horizonte, MG 31270-901,	Brasil","Human immunodeficiency virus 1","Viruses",11676
"163","Barbosa,E.F.","Carneiro-Proietti,A.B.F.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"247","Barbosa,E.F.","Kroon,E.G.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"337","Barbosa,E.F.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"14547","Carneiro-Proietti,A.B.F.","Kroon,E.G.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"14637","Carneiro-Proietti,A.B.F.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"28837","Kroon,E.G.","Ferreira,P.C.P.",1996,"Submitted (18-JAN-1996) Paulo C.P. Ferreira, Microbiologia, ICB,	UFMG, Av. Antonio Carlos, 6627 P.O.Box 486, Belo Horizonte, MG	31270-901, Brasil","Human immunodeficiency virus 1","Viruses",11676
"164","Wright,P.J.","Cauchi,M.R.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"248","Wright,P.J.","Doultree,J.C.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"338","Wright,P.J.","Marshall,J.A.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"14548","Cauchi,M.R.","Doultree,J.C.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"14638","Cauchi,M.R.","Marshall,J.A.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"28838","Doultree,J.C.","Marshall,J.A.",1996,"Submitted (18-JAN-1996) Peter J. Wright, Microbiology, Monash	University, Wellington Road, Clayton, VIC 3168, Australia","Norovirus isolates","Viruses",150080
"165","Jackson,R.J.","Hall,D.F.",1996,"Submitted (21-JAN-1996) Ronald J. Jackson, CSIRO Division of	Wildlife and Ecology, PO Box 84, Lyneham, ACT 2602, Australia","Myxoma virus","Viruses",10273
"166","Palhan,V.B.","Gopinathan,K.P.",1996,"Submitted (22-JAN-1996) Vikas B. Palhan, Microbiology and Cell	Biology, Indian Institute of Science, Bangalore, Karnataka 560 012,	India","Bombyx mori nucleopolyhedrovirus","Viruses",271108
"167","Guan,Y.","Shortridge,K.F.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"249","Guan,Y.","Krauss,S.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"339","Guan,Y.","Li,P.H.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"418","Guan,Y.","Kawaoka,Y.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"516","Guan,Y.","Webster,R.G.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"14549","Shortridge,K.F.","Krauss,S.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"14639","Shortridge,K.F.","Li,P.H.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"14718","Shortridge,K.F.","Kawaoka,Y.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"14816","Shortridge,K.F.","Webster,R.G.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"28839","Krauss,S.","Li,P.H.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"28918","Krauss,S.","Kawaoka,Y.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"29016","Krauss,S.","Webster,R.G.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"43018","Li,P.H.","Kawaoka,Y.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"43116","Li,P.H.","Webster,R.G.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"57116","Kawaoka,Y.","Webster,R.G.",1996,"Submitted (22-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/chicken/Hong Kong/14/1976(H1N1))","Viruses",380344
"168","Pearson,R.E.","Hamilton,P.T.",1996,"Submitted (24-JAN-1996) Robert E. Pearson, Molecular Biology,	Becton Dickinson Co, 21 Davis Dr., Res. Tri. Park, NC 27709, USA","Mycobacterium phage DS6A","Viruses",45764
"250","Pearson,R.E.","Little,M.C.",1996,"Submitted (24-JAN-1996) Robert E. Pearson, Molecular Biology,	Becton Dickinson Co, 21 Davis Dr., Res. Tri. Park, NC 27709, USA","Mycobacterium phage DS6A","Viruses",45764
"14550","Hamilton,P.T.","Little,M.C.",1996,"Submitted (24-JAN-1996) Robert E. Pearson, Molecular Biology,	Becton Dickinson Co, 21 Davis Dr., Res. Tri. Park, NC 27709, USA","Mycobacterium phage DS6A","Viruses",45764
"169","Griffiths,D.J.","Venables,P.J.W.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"251","Griffiths,D.J.","Weiss,R.A.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"340","Griffiths,D.J.","Boyd,M.T.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"14551","Venables,P.J.W.","Weiss,R.A.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"14640","Venables,P.J.W.","Boyd,M.T.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"28840","Weiss,R.A.","Boyd,M.T.",1996,"Submitted (24-JAN-1996) David J. Griffiths, Virology, Institute of	Cancer Research, Chester Beatty Laboratories, 237 Fulham Road,	London, SW3 7JW, United Kingdom","Rabbit endogenous retrovirus H","Viruses",46024
"170","Guan,Y.","Shortridge,K.F.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"252","Guan,Y.","Krauss,S.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"341","Guan,Y.","Li,P.H.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"419","Guan,Y.","Kawaoka,Y.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"517","Guan,Y.","Webster,R.G.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"14552","Shortridge,K.F.","Krauss,S.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"14641","Shortridge,K.F.","Li,P.H.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"14719","Shortridge,K.F.","Kawaoka,Y.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"14817","Shortridge,K.F.","Webster,R.G.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"28841","Krauss,S.","Li,P.H.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"28919","Krauss,S.","Kawaoka,Y.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"29017","Krauss,S.","Webster,R.G.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"43019","Li,P.H.","Kawaoka,Y.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"43117","Li,P.H.","Webster,R.G.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"57117","Kawaoka,Y.","Webster,R.G.",1996,"Submitted (24-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))","Viruses",380349
"171","Deom,C.M.","Silver,S.",1996,"Submitted (24-JAN-1996) Carl M. Deom, Plant Pathology, The	University of Georgia, Plant Science Building, Athens, GA 30602,	USA","Sunn-hemp mosaic virus","Viruses",12240
"253","Deom,C.M.","Quan,S.",1996,"Submitted (24-JAN-1996) Carl M. Deom, Plant Pathology, The	University of Georgia, Plant Science Building, Athens, GA 30602,	USA","Sunn-hemp mosaic virus","Viruses",12240
"14553","Silver,S.","Quan,S.",1996,"Submitted (24-JAN-1996) Carl M. Deom, Plant Pathology, The	University of Georgia, Plant Science Building, Athens, GA 30602,	USA","Sunn-hemp mosaic virus","Viruses",12240
"172","Zhu,H.T.","Fang,R.X.",1996,"Submitted (25-JAN-1996) Rong-Xiang Fang, Virology and Plant	Biotechnology Laboratory, Institute of Microbiology Academica	Sinica, Beijing, China, 100080","Rice yellow stunt nucleorhabdovirus","Viruses",59380
"254","Zhu,H.T.","Chen,X.Y.",1996,"Submitted (25-JAN-1996) Rong-Xiang Fang, Virology and Plant	Biotechnology Laboratory, Institute of Microbiology Academica	Sinica, Beijing, China, 100080","Rice yellow stunt nucleorhabdovirus","Viruses",59380
"14554","Fang,R.X.","Chen,X.Y.",1996,"Submitted (25-JAN-1996) Rong-Xiang Fang, Virology and Plant	Biotechnology Laboratory, Institute of Microbiology Academica	Sinica, Beijing, China, 100080","Rice yellow stunt nucleorhabdovirus","Viruses",59380
"173","Guan,Y.","Shortridge,K.F.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"255","Guan,Y.","Krauss,S.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"342","Guan,Y.","Li,P.H.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"420","Guan,Y.","Kawaoka,Y.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"518","Guan,Y.","Webster,R.G.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"14555","Shortridge,K.F.","Krauss,S.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"14642","Shortridge,K.F.","Li,P.H.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"14720","Shortridge,K.F.","Kawaoka,Y.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"14818","Shortridge,K.F.","Webster,R.G.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"28842","Krauss,S.","Li,P.H.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"28920","Krauss,S.","Kawaoka,Y.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"29018","Krauss,S.","Webster,R.G.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"43020","Li,P.H.","Kawaoka,Y.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"43118","Li,P.H.","Webster,R.G.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"57118","Kawaoka,Y.","Webster,R.G.",1996,"Submitted (26-JAN-1996) Scott Krauss, Virology and Molecular	Biology, St. Jude Children's Research Hospital, 332 North	Lauderdale, P.O. Box 318, Memphis, TN 38101-0318, USA","Influenza A virus (A/swine/Iowa/17672/1988(H1N1))","Viruses",380341
"174","Boccard,F.","Clerget,M.",1996,"Submitted (28-JAN-1996) Frederic Boccard, Chimie Bacterienne, CNRS,	Ch. J. Aiguier, Marseille 13009, France","Escherichia virus HK022","Viruses",10742
"175","Roth,W.W.","Zuberi,J.A.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"256","Roth,W.W.","Stringer,H.G.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"343","Roth,W.W.","Davidson,S.K.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"421","Roth,W.W.","Bond,C.V.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14556","Zuberi,J.A.","Stringer,H.G.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14643","Zuberi,J.A.","Davidson,S.K.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14721","Zuberi,J.A.","Bond,C.V.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"28843","Stringer,H.G.","Davidson,S.K.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"28921","Stringer,H.G.","Bond,C.V.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"43021","Davidson,S.K.","Bond,C.V.",1996,"Submitted (18-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"176","Roth,W.W.","Zuberi,J.A.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"257","Roth,W.W.","Stringer,H.G.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"344","Roth,W.W.","Davidson,S.K.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"422","Roth,W.W.","Bond,C.V.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14557","Zuberi,J.A.","Stringer,H.G.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14644","Zuberi,J.A.","Davidson,S.K.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
"14722","Zuberi,J.A.","Bond,C.V.",1996,"Submitted (19-JAN-1996) William W. Roth, Biochemistry, Morehouse	School of Medicine, 720 Westview Drive, S.W., Atlanta, GA 30310,	USA","Human immunodeficiency virus 1","Viruses",11676
